customer_id,delivery_rating,food_rating,helpful_count,order_id,rating,restaurant_id,review_date,review_id,review_text
CUST-06145,5,3,2,ORD-00047378,4,REST-10440,2025-11-16T06:57:04.759Z,REV-015196,"Great flavors, good portion sizes. Would order again."
CUST-04937,5,4,22,ORD-00005875,5,REST-20545,2025-11-19T08:22:04.759Z,REV-015197,This place never disappoints. Always fresh and tasty.
CUST-08794,4,6,6,ORD-00022075,5,REST-12742,2026-02-05T03:39:04.759Z,REV-015198,Outstanding service and delicious food. Highly recommend!
CUST-02497,2,2,8,ORD-00027176,2,REST-21799,2026-02-09T02:20:04.759Z,REV-015199,Not happy with this order. Several issues.
CUST-06006,5,4,3,ORD-00000404,5,REST-15382,2025-12-09T23:19:04.759Z,REV-015200,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00272,6,4,25,ORD-00038057,5,REST-11957,2025-12-14T00:55:04.759Z,REV-015201,Outstanding service and delicious food. Highly recommend!
CUST-00839,3,1,9,ORD-00047903,2,REST-19555,2025-11-23T12:35:04.759Z,REV-015202,Below expectations. Won't be ordering again.
CUST-02315,5,4,2,ORD-00031738,4,REST-14792,2025-11-26T08:17:04.759Z,REV-015203,Good experience overall. Food was tasty and hot.
CUST-02573,4,3,0,ORD-00025361,3,REST-07131,2026-01-06T10:44:04.759Z,REV-015204,Mediocre. Delivery took longer than expected.
CUST-09931,4,3,0,ORD-00010703,4,REST-06515,2025-12-17T09:46:04.759Z,REV-015205,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-07880,2,4,1,ORD-00037497,3,REST-14088,2025-12-26T07:10:04.759Z,REV-015206,Average experience. Food was fine but not remarkable.
CUST-03134,5,3,7,ORD-00032891,4,REST-06263,2026-01-08T21:24:04.759Z,REV-015207,Really good Restaurant food. Enjoyed the meal.
CUST-01877,2,2,9,ORD-00026998,3,REST-15499,2026-01-29T12:02:04.759Z,REV-015208,Not bad but I've had better Fast Food elsewhere.
CUST-02923,2,1,24,ORD-00047338,1,REST-02276,2025-12-16T11:05:04.759Z,REV-015209,Worst Fast Food I've ever had. Do not recommend.
CUST-09656,1,1,8,ORD-00049980,1,REST-00484,2026-01-05T23:51:04.759Z,REV-015210,Terrible experience. Food was cold and tasteless.
CUST-01484,3,5,1,ORD-00029131,4,REST-01480,2025-12-22T18:43:04.759Z,REV-015211,"Great flavors, good portion sizes. Would order again."
CUST-04876,3,4,4,ORD-00029310,4,REST-17347,2026-02-13T02:45:04.759Z,REV-015212,"Great flavors, good portion sizes. Would order again."
CUST-08875,1,2,46,ORD-00008268,1,REST-11742,2025-12-03T02:17:04.759Z,REV-015213,Worst Restaurant I've ever had. Do not recommend.
CUST-07053,4,5,34,ORD-00038355,5,REST-09570,2025-12-07T23:48:04.759Z,REV-015214,Incredible experience. The food was perfect!
CUST-01589,1,1,2,ORD-00012149,1,REST-06607,2025-11-24T00:16:04.759Z,REV-015215,Worst Fast Food I've ever had. Do not recommend.
CUST-06674,5,5,0,ORD-00022092,4,REST-11131,2026-02-02T03:25:04.759Z,REV-015216,Really good Restaurant food. Enjoyed the food.
CUST-06965,3,4,9,ORD-00006845,4,REST-03712,2025-11-18T21:22:04.759Z,REV-015217,"Great flavors, good portion sizes. Would order again."
CUST-01120,6,5,29,ORD-00000574,5,REST-09456,2026-02-02T20:04:04.759Z,REV-015218,This place never disappoints. Always fresh and tasty.
CUST-09517,4,5,9,ORD-00000833,4,REST-03004,2026-02-06T18:59:04.759Z,REV-015219,"Great flavors, good portion sizes. Would order again."
CUST-03889,4,6,44,ORD-00011082,5,REST-17856,2026-01-20T22:47:04.759Z,REV-015220,Incredible experience. The meal was perfect!
CUST-07560,5,4,27,ORD-00036770,5,REST-21897,2026-01-26T01:48:04.759Z,REV-015221,This place never disappoints. Always fresh and tasty.
CUST-00994,3,4,9,ORD-00035190,3,REST-00825,2026-01-12T13:20:04.759Z,REV-015222,Mediocre. Delivery took longer than expected.
CUST-08543,1,1,10,ORD-00005339,2,REST-02825,2025-11-18T16:46:04.759Z,REV-015223,Disappointed with the food. Not worth the price.
CUST-02151,4,6,31,ORD-00039256,5,REST-04432,2025-12-16T04:40:04.759Z,REV-015224,Five stars all the way! Will definitely order again.
CUST-07421,4,5,5,ORD-00021817,5,REST-21487,2026-01-03T15:12:04.759Z,REV-015225,This place never disappoints. Always fresh and tasty.
CUST-01291,6,5,20,ORD-00033921,5,REST-22134,2025-12-28T02:12:04.759Z,REV-015226,Absolutely amazing! Best Restaurant food in Toronto!
CUST-06261,3,3,1,ORD-00031257,4,REST-03829,2026-02-16T09:25:04.759Z,REV-015227,Good experience overall. Food was tasty and hot.
CUST-00888,3,2,0,ORD-00037390,2,REST-19745,2025-11-26T14:23:04.759Z,REV-015228,Below expectations. Won't be ordering again.
CUST-07047,6,4,16,ORD-00020699,5,REST-12124,2026-02-04T03:08:04.759Z,REV-015229,This place never disappoints. Always fresh and tasty.
CUST-06431,5,4,3,ORD-00016821,4,REST-00901,2025-12-20T04:01:04.759Z,REV-015230,"Great flavors, good portion sizes. Would order again."
CUST-01022,4,3,7,ORD-00047747,4,REST-20523,2026-02-10T03:37:04.759Z,REV-015231,Good experience overall. Food was tasty and hot.
CUST-02562,4,6,37,ORD-00036314,5,REST-11792,2025-12-05T22:30:04.759Z,REV-015232,Outstanding service and delicious food. Highly recommend!
CUST-04979,6,4,30,ORD-00025543,5,REST-22524,2025-12-06T17:10:04.759Z,REV-015233,This place never disappoints. Always fresh and tasty.
CUST-02537,6,4,44,ORD-00038733,5,REST-10394,2026-02-03T22:56:04.759Z,REV-015234,Outstanding service and delicious food. Highly recommend!
CUST-01736,6,6,20,ORD-00029922,5,REST-08182,2025-12-06T21:23:04.759Z,REV-015235,Outstanding service and delicious food. Highly recommend!
CUST-09244,3,4,1,ORD-00025744,4,REST-07620,2025-11-29T11:50:04.759Z,REV-015236,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-03240,6,6,39,ORD-00027556,5,REST-06453,2026-01-27T20:25:04.759Z,REV-015237,Incredible experience. The meal was perfect!
CUST-03043,5,5,17,ORD-00040790,5,REST-11337,2026-02-04T03:57:04.759Z,REV-015238,Outstanding service and delicious food. Highly recommend!
CUST-07640,3,5,2,ORD-00045979,4,REST-06439,2026-01-30T03:37:04.759Z,REV-015239,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-08675,4,5,4,ORD-00015942,4,REST-09504,2026-01-30T21:46:04.759Z,REV-015240,Really good Restaurant food. Enjoyed the food.
CUST-09244,3,4,0,ORD-00002542,3,REST-19778,2025-12-24T22:38:04.759Z,REV-015241,Decent Fast Food food but nothing special.
CUST-02346,3,2,0,ORD-00049026,2,REST-00543,2025-12-25T10:03:04.759Z,REV-015242,Not happy with this order. Several issues.
CUST-07981,3,5,2,ORD-00029795,4,REST-05194,2025-11-30T20:15:04.759Z,REV-015243,Good experience overall. Food was tasty and hot.
CUST-09960,4,6,26,ORD-00013006,5,REST-04458,2026-01-27T08:46:04.759Z,REV-015244,Outstanding service and delicious food. Highly recommend!
CUST-05870,5,4,50,ORD-00016732,5,REST-02606,2025-12-10T10:49:04.759Z,REV-015245,Five stars all the way! Will definitely order again.
CUST-07117,1,1,27,ORD-00014393,1,REST-07489,2026-01-08T15:56:04.759Z,REV-015246,Awful. Delivery was late and food was wrong.
CUST-04546,5,4,30,ORD-00018827,5,REST-14125,2026-01-21T01:34:04.759Z,REV-015247,Outstanding service and delicious food. Highly recommend!
CUST-01184,5,3,7,ORD-00029725,4,REST-11115,2025-12-10T03:45:04.759Z,REV-015248,Solid choice for Restaurant. Delivery was quick too.
CUST-02607,4,2,1,ORD-00003074,3,REST-02559,2026-01-22T15:34:04.759Z,REV-015249,Decent Restaurant food but nothing special.
CUST-03803,6,5,17,ORD-00027636,5,REST-10505,2026-01-04T20:03:04.759Z,REV-015250,Incredible experience. The dish was perfect!
CUST-02037,6,6,49,ORD-00030558,5,REST-21416,2026-01-14T14:20:04.759Z,REV-015251,Absolutely amazing! Best Fast Food food in Toronto!
CUST-01115,6,4,42,ORD-00033485,5,REST-16093,2026-01-23T05:51:04.759Z,REV-015252,This place never disappoints. Always fresh and tasty.
CUST-06216,5,5,31,ORD-00001648,5,REST-18698,2026-01-28T05:01:04.759Z,REV-015253,Outstanding service and delicious food. Highly recommend!
CUST-07543,2,4,0,ORD-00016234,3,REST-17236,2025-12-03T02:51:04.759Z,REV-015254,Average experience. Food was fine but not remarkable.
CUST-02874,4,3,3,ORD-00017989,3,REST-14310,2026-02-14T14:17:04.759Z,REV-015255,It was okay. The meal could be better.
CUST-04606,4,5,35,ORD-00001007,5,REST-21901,2025-11-25T00:56:04.759Z,REV-015256,Incredible experience. The food was perfect!
CUST-02278,2,3,7,ORD-00044228,3,REST-11628,2025-11-19T02:32:04.759Z,REV-015257,Mediocre. Delivery took longer than expected.
CUST-04015,3,3,0,ORD-00012569,4,REST-18692,2025-11-30T13:04:04.759Z,REV-015258,"Great flavors, good portion sizes. Would order again."
CUST-07388,6,6,26,ORD-00008620,5,REST-21742,2025-12-20T17:59:04.759Z,REV-015259,This place never disappoints. Always fresh and tasty.
CUST-03328,4,4,29,ORD-00003301,5,REST-17149,2026-01-06T13:00:04.759Z,REV-015260,Outstanding service and delicious food. Highly recommend!
CUST-03201,3,3,4,ORD-00008052,4,REST-19150,2026-01-07T09:56:04.759Z,REV-015261,Good experience overall. Food was tasty and hot.
CUST-09247,3,3,1,ORD-00035569,4,REST-20944,2026-01-29T18:23:04.759Z,REV-015262,Good experience overall. Food was tasty and hot.
CUST-02275,4,4,7,ORD-00015307,4,REST-09870,2025-12-08T13:10:04.759Z,REV-015263,Really good Cafe food. Enjoyed the food.
CUST-04040,3,4,4,ORD-00043080,4,REST-08966,2025-12-25T04:00:04.759Z,REV-015264,Solid choice for Restaurant. Delivery was quick too.
CUST-09309,5,6,39,ORD-00038145,5,REST-03981,2025-12-23T16:06:04.759Z,REV-015265,This place never disappoints. Always fresh and tasty.
CUST-04149,3,1,4,ORD-00030378,2,REST-21488,2026-02-02T10:59:04.759Z,REV-015266,Disappointed with the Restaurant dishes. Not worth the price.
CUST-04274,6,5,44,ORD-00030018,5,REST-19551,2026-01-25T16:06:04.759Z,REV-015267,Outstanding service and delicious food. Highly recommend!
CUST-03028,3,4,9,ORD-00006153,3,REST-10211,2026-01-24T01:07:04.759Z,REV-015268,Mediocre. Delivery took longer than expected.
CUST-08649,4,3,5,ORD-00029883,3,REST-05214,2026-01-03T18:13:04.759Z,REV-015269,Not bad but I've had better Fast Food elsewhere.
CUST-09586,1,1,5,ORD-00040702,2,REST-13900,2026-02-13T07:56:04.759Z,REV-015270,Food arrived cold and the quality wasn't great.
CUST-06471,2,2,3,ORD-00035293,3,REST-03923,2025-12-28T08:32:04.759Z,REV-015271,Average experience. Food was fine but not remarkable.
CUST-04345,4,5,22,ORD-00011886,5,REST-17728,2026-01-09T19:59:04.759Z,REV-015272,Outstanding service and delicious food. Highly recommend!
CUST-09032,3,4,0,ORD-00023801,4,REST-22552,2026-02-02T19:10:04.759Z,REV-015273,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-00655,2,4,2,ORD-00005235,3,REST-01552,2026-01-23T21:37:04.759Z,REV-015274,Decent Restaurant food but nothing special.
CUST-08665,4,2,9,ORD-00009490,3,REST-08792,2025-12-16T03:57:04.759Z,REV-015275,Mediocre. Delivery took longer than expected.
CUST-07493,6,6,32,ORD-00019570,5,REST-09077,2026-02-02T07:48:04.759Z,REV-015276,Outstanding service and delicious food. Highly recommend!
CUST-07557,3,5,7,ORD-00042340,4,REST-15352,2025-12-03T10:40:04.759Z,REV-015277,Really good Restaurant food. Enjoyed the food.
CUST-02392,1,2,10,ORD-00002098,2,REST-11135,2025-12-12T18:16:04.759Z,REV-015278,Below expectations. Won't be ordering again.
CUST-01053,4,3,2,ORD-00041376,4,REST-07384,2026-01-28T05:55:04.759Z,REV-015279,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01926,3,4,5,ORD-00007277,4,REST-15439,2026-01-22T23:38:04.759Z,REV-015280,Good experience overall. Food was tasty and hot.
CUST-08702,3,3,5,ORD-00015909,4,REST-14273,2026-01-08T12:14:04.759Z,REV-015281,Good experience overall. Food was tasty and hot.
CUST-05728,3,3,10,ORD-00026717,3,REST-08268,2026-02-16T08:04:04.759Z,REV-015282,Mediocre. Delivery took longer than expected.
CUST-01869,3,3,7,ORD-00031810,4,REST-01288,2025-12-22T14:21:04.759Z,REV-015283,Good experience overall. Food was tasty and hot.
CUST-00780,4,6,13,ORD-00023030,5,REST-15558,2026-02-05T05:04:04.759Z,REV-015284,Absolutely amazing! Best Fast Food food in Toronto!
CUST-01724,6,4,28,ORD-00026500,5,REST-19711,2025-12-11T05:17:04.759Z,REV-015285,Incredible experience. The food was perfect!
CUST-02500,2,2,45,ORD-00028175,1,REST-12131,2025-12-26T20:51:04.759Z,REV-015286,Terrible experience. Food was cold and tasteless.
CUST-03449,5,5,18,ORD-00038715,5,REST-09094,2025-12-03T02:58:04.759Z,REV-015287,Five stars all the way! Will definitely order again.
CUST-03038,2,1,2,ORD-00036952,2,REST-11465,2026-01-15T23:09:04.759Z,REV-015288,Subpar quality. Expected better.
CUST-03327,3,4,2,ORD-00013564,3,REST-01565,2026-02-14T07:03:04.759Z,REV-015289,Average experience. Food was fine but not remarkable.
CUST-08903,5,4,8,ORD-00016372,4,REST-18797,2025-12-09T17:50:04.759Z,REV-015290,Good experience overall. Food was tasty and hot.
CUST-02428,6,6,20,ORD-00018779,5,REST-09457,2026-01-05T08:42:04.759Z,REV-015291,This place never disappoints. Always fresh and tasty.
CUST-01984,3,5,4,ORD-00042847,4,REST-11746,2026-02-08T15:24:04.759Z,REV-015292,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-09818,5,6,23,ORD-00013212,5,REST-12400,2025-12-23T18:02:04.759Z,REV-015293,Five stars all the way! Will definitely order again.
CUST-05865,6,6,2,ORD-00044993,5,REST-20721,2026-01-20T07:27:04.759Z,REV-015294,Incredible experience. The Restaurant dishes was perfect!
CUST-09663,4,2,2,ORD-00036402,3,REST-02273,2026-01-28T16:33:04.759Z,REV-015295,Mediocre. Delivery took longer than expected.
CUST-05378,5,5,38,ORD-00046155,5,REST-19446,2026-01-09T19:29:04.759Z,REV-015296,Five stars all the way! Will definitely order again.
CUST-08337,3,3,6,ORD-00006607,4,REST-06686,2026-01-15T15:23:04.759Z,REV-015297,"Great flavors, good portion sizes. Would order again."
CUST-08486,5,6,14,ORD-00037691,5,REST-03785,2025-12-13T16:35:04.759Z,REV-015298,Outstanding service and delicious food. Highly recommend!
CUST-06270,3,3,8,ORD-00048364,3,REST-13876,2026-01-31T01:23:04.759Z,REV-015299,Not bad but I've had better Fast Food elsewhere.
CUST-04924,3,2,10,ORD-00025325,3,REST-15739,2025-12-12T18:11:04.759Z,REV-015300,Average experience. Food was fine but not remarkable.
CUST-09699,4,6,33,ORD-00011678,5,REST-09404,2025-12-01T08:52:04.759Z,REV-015301,Five stars all the way! Will definitely order again.
CUST-09218,6,4,9,ORD-00042697,5,REST-20481,2025-11-17T11:48:04.759Z,REV-015302,Five stars all the way! Will definitely order again.
CUST-02994,4,5,0,ORD-00040609,4,REST-13257,2026-01-06T08:48:04.759Z,REV-015303,Good experience overall. Food was tasty and hot.
CUST-04733,3,4,0,ORD-00006186,3,REST-09638,2025-12-08T02:56:04.759Z,REV-015304,Decent Restaurant food but nothing special.
CUST-04471,3,4,3,ORD-00013072,3,REST-22819,2025-12-22T21:14:04.759Z,REV-015305,Decent Restaurant food but nothing special.
CUST-02919,5,5,46,ORD-00008713,5,REST-06450,2026-01-02T12:07:04.759Z,REV-015306,Outstanding service and delicious food. Highly recommend!
CUST-00642,4,4,5,ORD-00001304,4,REST-13137,2025-12-10T06:36:04.759Z,REV-015307,Really good Restaurant food. Enjoyed the meal.
CUST-01679,4,3,7,ORD-00008577,4,REST-00644,2026-01-31T03:45:04.759Z,REV-015308,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-08333,4,6,47,ORD-00046529,5,REST-08942,2025-12-07T03:37:04.759Z,REV-015309,Outstanding service and delicious food. Highly recommend!
CUST-05426,2,2,7,ORD-00028639,2,REST-11133,2025-11-24T18:32:04.759Z,REV-015310,Subpar quality. Expected better.
CUST-03209,5,4,33,ORD-00030776,5,REST-20151,2026-01-11T10:57:04.759Z,REV-015311,Five stars all the way! Will definitely order again.
CUST-05462,3,3,10,ORD-00003002,3,REST-17008,2026-01-27T05:02:04.759Z,REV-015312,It was okay. The Restaurant dishes could be better.
CUST-07029,2,4,1,ORD-00046477,3,REST-08150,2026-01-05T20:29:04.759Z,REV-015313,It was okay. The dish could be better.
CUST-04379,5,4,17,ORD-00001309,5,REST-11134,2026-02-13T09:48:04.759Z,REV-015314,Five stars all the way! Will definitely order again.
CUST-05770,4,4,4,ORD-00010495,3,REST-21113,2025-12-05T00:26:04.759Z,REV-015315,Decent Restaurant food but nothing special.
CUST-01713,4,5,41,ORD-00044844,5,REST-16204,2025-12-10T00:48:04.759Z,REV-015316,Five stars all the way! Will definitely order again.
CUST-06206,3,4,8,ORD-00038162,4,REST-03330,2025-12-23T23:18:04.759Z,REV-015317,Really good Restaurant food. Enjoyed the meal.
CUST-01236,4,3,6,ORD-00044821,4,REST-19066,2025-12-22T09:49:04.759Z,REV-015318,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-05448,6,5,10,ORD-00028555,5,REST-11264,2025-11-21T20:00:04.759Z,REV-015319,Incredible experience. The dish was perfect!
CUST-07240,5,6,1,ORD-00016993,5,REST-21029,2025-12-31T17:56:04.759Z,REV-015320,This place never disappoints. Always fresh and tasty.
CUST-06670,5,5,9,ORD-00031921,4,REST-02937,2025-11-18T16:56:04.759Z,REV-015321,Solid choice for Restaurant. Delivery was quick too.
CUST-01766,3,3,3,ORD-00031589,4,REST-00823,2026-01-08T03:58:04.759Z,REV-015322,Good experience overall. Food was tasty and hot.
CUST-00970,4,2,1,ORD-00026868,3,REST-06277,2026-01-08T08:53:04.759Z,REV-015323,It was okay. The Restaurant dishes could be better.
CUST-05177,2,3,6,ORD-00002349,2,REST-13106,2025-12-02T23:22:04.759Z,REV-015324,Food arrived cold and the quality wasn't great.
CUST-07956,5,5,6,ORD-00033761,4,REST-18464,2026-01-08T01:02:04.759Z,REV-015325,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01476,4,2,5,ORD-00048825,3,REST-02297,2026-02-07T04:22:04.759Z,REV-015326,Mediocre. Delivery took longer than expected.
CUST-04122,4,5,2,ORD-00015334,4,REST-05508,2025-11-27T22:18:04.759Z,REV-015327,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-08198,5,5,0,ORD-00002854,4,REST-04085,2025-12-19T13:31:04.759Z,REV-015328,Really good Restaurant food. Enjoyed the dish.
CUST-02972,1,1,1,ORD-00041975,2,REST-09125,2025-11-23T18:27:04.759Z,REV-015329,Subpar quality. Expected better.
CUST-05502,3,3,4,ORD-00048191,2,REST-03608,2025-12-20T09:07:04.759Z,REV-015330,Below expectations. Won't be ordering again.
CUST-09178,4,5,37,ORD-00045274,5,REST-09537,2025-12-25T03:55:04.759Z,REV-015331,Absolutely amazing! Best Cafe food in Toronto!
CUST-07121,2,2,2,ORD-00016982,3,REST-02170,2026-01-12T02:22:04.759Z,REV-015332,Decent Fast Food food but nothing special.
CUST-05928,3,4,2,ORD-00008260,4,REST-20720,2025-11-24T01:58:04.759Z,REV-015333,Really good Fast Food food. Enjoyed the meal.
CUST-05092,4,5,30,ORD-00016066,5,REST-04405,2025-12-08T09:14:04.759Z,REV-015334,Incredible experience. The Restaurant dishes was perfect!
CUST-08586,4,4,17,ORD-00048720,5,REST-17332,2025-12-19T20:58:04.759Z,REV-015335,Outstanding service and delicious food. Highly recommend!
CUST-01023,4,4,9,ORD-00031342,3,REST-14454,2026-01-05T22:38:04.759Z,REV-015336,Decent Fast Food food but nothing special.
CUST-06192,6,6,26,ORD-00017276,5,REST-08340,2025-12-07T02:48:04.759Z,REV-015337,Absolutely amazing! Best Fast Food food in Toronto!
CUST-07269,5,4,6,ORD-00003641,4,REST-10943,2026-01-04T09:21:04.759Z,REV-015338,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-03067,1,1,2,ORD-00031045,2,REST-06247,2025-11-27T23:17:04.759Z,REV-015339,Disappointed with the Restaurant dishes. Not worth the price.
